LREF	IOCODE	FICHENO	DATE_	DUEDATE	TYPE	CLIENTREF	TLTOTAL	CURID	CURTOTAL	EXPLAIN	CANCELED	OWNERREF	OWNERTYPE	TAX	DV	GRANDTOTAL	PRINTCOUNT	PAYABLETOTAL	CLOSED	FITNO	BN_TYPE	AMOUNT	PERIOD	ADDDATE	ADDUSER	ABYS_ID	ABYS_ACCOUNT_ID	ABYS_ACTION_TYPE_ID	ABYS_AGREEMENT_ID	ABYS_MAIN_LREF	OV_KIND
87729503	1	TAHSILAT	2019-07-08 12:14:58	2019-07-08 12:14:58	101	251522	94	160	94	\N	0	197168	91	0	0	94	0	94	1	136283	1	94	201905	2019-07-08 12:14:58	10713	87729503	39585099	32	197168	86634880	TAH_INV
91825037	1	TAHSILAT	2019-12-30 09:25:32	2019-12-30 09:25:32	101	251522	82	160	82	\N	0	197168	91	0	0	82	0	82	1	136283	1	82	201911	2019-12-30 09:25:32	10713	91825037	41801951	32	197168	90953225	TAH_INV
83222183	1	TAHSILAT	2018-12-31 16:10:16	2018-12-31 16:10:16	101	251522	267	160	267	\N	0	197168	91	0	0	267	0	267	1	136283	1	267	201811	2018-12-31 16:10:16	10713	83222183	37310759	32	197168	82302492	TAH_INV
80452127	1	TAHSILAT	2018-09-05 11:25:21	2018-09-05 11:25:21	101	251522	28	160	28	\N	0	197168	91	0	0	28	0	28	1	136283	1	28	201808	2018-09-05 11:25:21	10713	80452127	36197639	32	197168	80175949	TAH_INV
83916921	1	TAHSILAT	2019-01-29 09:35:24	2019-01-29 09:35:24	101	251522	444	160	444	\N	0	197168	91	0	0	444	0	444	1	136283	1	444	201812	2019-01-29 09:35:24	10713	83916921	37684273	32	197168	83011563	TAH_INV
88253765	1	TAHSILAT	2019-07-29 09:45:38	2019-07-29 09:45:38	101	251522	31	160	31	\N	0	197168	91	0	0	31	0	31	1	136283	1	31	201906	2019-07-29 09:45:38	10804	88253765	39976954	32	197168	87397614	TAH_INV
84668343	1	TAHSILAT	2019-03-01 10:25:40	2019-03-01 10:25:40	101	251522	637	160	637	\N	0	197168	91	0	0	637	0	637	1	136283	1	637	201901	2019-03-01 10:25:40	10713	84668343	38084923	32	197168	83734437	TAH_INV
81291564	1	TAHSILAT	2018-10-10 08:59:28	2018-10-10 08:59:28	101	251522	28	160	28	\N	0	197168	91	0	0	28	0	28	1	136283	1	28	201809	2018-10-10 08:59:28	10713	81291564	36544909	32	197168	80843586	TAH_INV
88944085	1	TAHSILAT	2019-08-29 14:30:50	2019-08-29 14:30:50	101	251522	15	160	15	\N	0	197168	91	0	0	15	0	15	1	136283	1	15	201907	2019-08-29 14:30:50	10713	88944085	40346650	32	197168	88100361	TAH_INV
85377132	1	TAHSILAT	2019-03-29 11:30:28	2019-03-29 11:30:28	101	251522	441	160	441	\N	0	197168	91	0	0	441	0	441	1	136283	1	441	201902	2019-03-29 11:30:28	10713	85377132	38461205	32	197168	84463715	TAH_INV
93988473	1	TAHSILAT	2020-03-30 08:40:34	2020-03-30 08:40:34	101	251522	1026	160	1026	\N	0	197168	91	0	0	1026	0	1026	1	136283	1	1026	202002	2020-03-30 08:40:34	10713	93988473	42884309	32	197168	93121943	TAH_INV
92558059	1	TAHSILAT	2020-01-29 10:30:31	2020-01-29 10:30:31	101	251522	480	160	480	\N	0	197168	91	0	0	480	0	480	1	136283	1	480	201912	2020-01-29 10:30:31	10713	92558059	42158856	32	197168	91679380	TAH_INV
94666949	1	TAHSILAT	2020-04-29 09:08:12	2020-04-29 09:08:12	101	251522	377	160	377	\N	0	197168	91	0	0	377	0	377	1	136283	1	377	202003	2020-04-29 09:08:12	10713	94666949	43251634	32	197168	93829391	TAH_INV
96870338	1	TAHSILAT	2020-07-29 09:08:14	2020-07-29 09:08:14	101	251522	67	160	67	\N	0	197168	91	0	0	67	0	67	1	136283	1	67	202006	2020-07-29 09:08:14	10713	96870338	44376331	32	197168	95934245	TAH_INV
98437197	1	TAHSILAT	2020-10-02 12:51:27	2020-10-02 12:51:27	101	251522	63	160	63	\N	0	197168	91	0	0	63	0	63	1	136283	1	63	202009	2020-10-02 12:51:27	10713	98437197	45547681	32	197168	98195550	TAH_INV
95317473	1	TAHSILAT	2020-05-29 07:04:18	2020-05-29 07:04:18	101	251522	598	160	598	\N	0	197168	91	0	0	598	0	598	1	136283	1	598	202004	2020-05-29 07:04:18	10713	95317473	43626208	32	197168	94545194	TAH_INV
97443029	1	TAHSILAT	2020-08-24 09:50:20	2020-08-24 09:50:20	101	251522	32	160	32	\N	0	197168	91	0	0	32	0	32	1	136283	1	32	202007	2020-08-24 09:50:20	10713	97443029	44786794	32	197168	96746116	TAH_INV
99256372	1	TAHSILAT	2020-11-05 15:08:58	2020-11-05 15:08:58	101	251522	29	160	29	\N	0	197168	91	0	0	29	0	29	1	136283	1	29	202010	2020-11-05 15:08:58	10713	99256372	45942159	32	197168	98931828	TAH_INV
96133337	1	TAHSILAT	2020-06-30 14:12:11	2020-06-30 14:12:11	101	251522	188	160	188	\N	0	197168	91	0	0	188	0	188	1	136283	1	188	202005	2020-06-30 14:12:11	10713	96133337	44003319	32	197168	95260750	TAH_INV
99926070	1	TAHSILAT	2020-12-02 09:16:05	2020-12-02 09:16:05	101	251522	236	160	236	\N	0	197168	91	0	0	236	0	236	1	136283	1	236	202011	2020-12-02 09:16:05	10713	99926070	46358370	32	197168	99705474	TAH_INV
101408825	1	TAHSILAT	2021-02-01 10:37:55	2021-02-01 10:37:55	101	251522	667	160	667	\N	0	197168	91	0	0	667	0	667	1	136283	1	667	202101	2021-02-01 10:37:55	10713	101408825	47151022	16	197168	101228947	TAH_INV
100656835	1	TAHSILAT	2020-12-31 10:32:40	2020-12-31 10:32:40	101	251522	426	160	426	\N	0	197168	91	0	0	426	0	426	1	136283	1	426	202012	2020-12-31 10:32:40	10713	100656835	46752028	16	197168	100459636	TAH_INV
102898695	1	TAHSILAT	2021-03-30 10:36:58	2021-03-30 10:36:58	101	251522	670	160	670	\N	0	197168	91	0	0	670	0	670	1	136283	1	670	202103	2021-03-30 10:36:58	10713	102898695	47945397	16	197168	102712189	TAH_INV
102179063	1	TAHSILAT	2021-03-02 10:37:41	2021-03-02 10:37:41	101	251522	644	160	644	\N	0	197168	91	0	0	644	0	644	1	136283	1	644	202102	2021-03-02 10:37:41	10713	102179063	47551404	16	197168	101965969	TAH_INV
123745233	1	TAHSILAT	2023-07-26 13:49:34	2023-07-26 13:49:34	101	251522	202.07	160	202.07	\N	0	197168	91	0	0	202.07	0	202.07	1	136283	1	202.07	202307	2023-07-26 13:49:34	17164	123745233	59106222	6	197168	123745231	TAH_INV
123745235	1	TAHSILAT	2023-07-26 13:49:34	2023-07-26 13:49:34	101	251522	0.1	160	0.1	\N	0	197168	91	0	0	0.1	0	0.1	1	136283	1	0.1	202307	2023-07-26 13:49:34	17164	123745235	59106222	6	197168	123745231	TAH_INV
124224614	1	TAHSILAT	2023-08-17 16:03:24	2023-08-17 16:03:24	101	251522	41.3	160	41.3	\N	0	197168	91	0	0	41.3	0	41.3	1	136283	1	41.3	202307	2023-08-17 16:03:24	17164	124224614	59106222	6	197168	123745231	TAH_INV
124225023	1	TAHSILAT	2023-08-17 16:23:32	2023-08-17 16:23:32	101	251522	60.7	160	60.7	\N	0	197168	91	0	0	60.7	0	60.7	1	136283	1	60.7	202307	2023-08-17 16:23:32	17164	124225023	59106222	32	197168	123745231	TAH_INV
103663287	1	TAHSILAT	2021-05-03 10:34:50	2021-05-03 10:34:50	101	251522	663	160	663	\N	0	197168	91	0	0	663	0	663	1	136283	1	663	202104	2021-05-03 10:34:50	10713	103663287	48339599	16	197168	103493529	TAH_INV
125127528	1	TAHSILAT	2023-10-06 14:21:57	2023-10-06 14:21:57	101	251522	110	160	110	\N	0	197168	91	0	0	110	0	110	1	136283	1	110	202309	2023-10-06 14:21:57	17164	125127528	60025691	32	197168	124936983	TAH_INV
126083447	1	TAHSILAT	2023-11-25 12:51:22	2023-11-25 12:51:22	101	251522	203	160	203	\N	0	197168	91	0	0	203	0	203	1	136283	1	203	202310	2023-11-25 12:51:22	17164	126083447	60443718	32	197168	125482642	TAH_INV
126179563	1	TAHSILAT	2023-11-30 10:08:22	2023-11-30 10:08:22	101	251522	552	160	552	\N	0	197168	91	0	0	552	0	552	1	136283	1	552	202311	2023-11-30 10:08:22	17164	126179563	123780944	32	197168	125993012	TAH_INV
104497823	1	TAHSILAT	2021-06-07 10:37:25	2021-06-07 10:37:25	101	251522	231	160	231	\N	0	197168	91	0	0	231	0	231	1	136283	1	231	202105	2021-06-07 10:37:25	10713	104497823	48711348	16	197168	104226580	TAH_INV
126997332	1	TAHSILAT	2023-12-31 09:20:49	2023-12-31 09:20:49	101	251522	1623	160	1623	\N	0	197168	91	0	0	1623	0	1623	1	136283	1	1623	202312	2023-12-31 09:20:49	17164	126997332	124228262	32	197168	126748999	TAH_INV
105112234	1	TAHSILAT	2021-07-01 10:32:19	2021-07-01 10:32:19	101	251522	112	160	112	\N	0	197168	91	0	0	112	0	112	1	136283	1	112	202106	2021-07-01 10:32:19	10713	105112234	49080742	16	197168	104912440	TAH_INV
128645885	1	TAHSILAT	2024-03-01 09:59:40	2024-03-01 09:59:40	101	251522	4198	160	4198	\N	0	197168	91	0	0	4198	0	4198	1	136283	1	4198	202402	2024-03-01 09:59:40	17164	128645885	125088194	32	197168	128352010	TAH_INV
129444003	1	TAHSILAT	2024-03-31 07:30:01	2024-03-31 07:30:01	101	251522	1895	160	1895	\N	0	197168	91	0	0	1895	0	1895	1	136283	1	1895	202403	2024-03-31 07:30:01	17164	129444003	125536966	32	197168	129190688	TAH_INV
105919064	1	TAHSILAT	2021-08-06 10:36:16	2021-08-06 10:36:16	101	251522	98	160	98	\N	0	197168	91	0	0	98	0	98	1	136283	1	98	202107	2021-08-06 10:36:16	10713	105919064	49466946	16	197168	105695440	TAH_INV
130209289	1	TAHSILAT	2024-04-30 09:07:42	2024-04-30 09:07:42	101	251522	1051	160	1051	\N	0	197168	91	0	0	1051	0	1051	1	136283	1	1051	202404	2024-04-30 09:07:42	17164	130209289	125972701	32	197168	129986461	TAH_INV
131005633	1	TAHSILAT	2024-05-30 09:46:43	2024-05-30 09:46:43	101	251522	942	160	942	\N	0	197168	91	0	0	942	0	942	1	136283	1	942	202405	2024-05-30 09:46:43	17164	131005633	126397260	32	197168	130798337	TAH_INV
131802132	1	TAHSILAT	2024-06-30 21:13:20	2024-06-30 21:13:20	101	251522	317	160	317	\N	0	197168	91	0	0	317	0	317	1	136283	1	317	202406	2024-06-30 21:13:20	17101	131802132	126814146	32	197168	131588285	TAH_INV
106481056	1	TAHSILAT	2021-08-31 10:41:48	2021-08-31 10:41:48	101	251522	53	160	53	\N	0	197168	91	0	0	53	0	53	1	136283	1	53	202108	2021-08-31 10:41:48	17076	106481056	49803656	16	197168	106310273	TAH_INV
132533391	1	TAHSILAT	2024-07-30 09:43:50	2024-07-30 09:43:50	101	251522	187	160	187	\N	0	197168	91	0	0	187	0	187	1	136283	1	187	202407	2024-07-30 09:43:50	17164	132533391	127213529	32	197168	132367385	TAH_INV
133333306	1	TAHSILAT	2024-08-30 07:59:39	2024-08-30 07:59:39	101	251522	191	160	191	\N	0	197168	91	0	0	191	0	191	1	136283	1	191	202408	2024-08-30 07:59:39	17164	133333306	127622557	32	197168	133123516	TAH_INV
134142489	1	TAHSILAT	2024-09-30 11:21:03	2024-09-30 11:21:03	101	251522	179	160	179	\N	0	197168	91	0	0	179	0	179	1	136283	1	179	202409	2024-09-30 11:21:03	17164	134142489	128027362	32	197168	133886188	TAH_INV
134966727	1	TAHSILAT	2024-10-30 09:51:57	2024-10-30 09:51:57	101	251522	323	160	323	\N	0	197168	91	0	0	323	0	323	1	136283	1	323	202410	2024-10-30 09:51:57	17164	134966727	128438323	32	197168	134685399	TAH_INV
108027771	1	TAHSILAT	2021-11-02 10:31:39	2021-11-02 10:31:39	101	251522	343	160	343	\N	0	197168	91	0	0	343	0	343	1	136283	1	343	202110	2021-11-02 10:31:39	11187	108027771	50607386	16	197168	107841891	TAH_INV
136698757	1	TAHSILAT	2024-12-30 12:18:00	2024-12-30 12:18:00	101	251522	5227	160	5227	\N	0	197168	91	0	0	5227	0	5227	1	136283	1	5227	202412	2024-12-30 12:18:00	17164	136698757	129320115	32	197168	136420759	TAH_INV
108833509	1	TAHSILAT	2021-12-03 10:35:21	2021-12-03 10:35:21	101	251522	511	160	511	\N	0	197168	91	0	0	511	0	511	1	136283	1	511	202111	2021-12-03 10:35:21	11187	108833509	51008694	16	197168	108633830	TAH_INV
137520574	1	TAHSILAT	2025-01-30 06:31:49	2025-01-30 06:31:49	101	251522	3772	160	3772	\N	0	197168	91	0	0	3772	0	3772	1	136283	1	3772	202501	2025-01-30 06:31:49	17164	137520574	129798022	32	197168	137368170	TAH_INV
139257550	1	TAHSILAT	2025-03-30 14:24:05	2025-03-30 14:24:05	101	251522	6539	160	6539	\N	0	197168	91	0	0	6539	0	6539	1	136283	1	6539	202503	2025-03-30 14:24:05	17164	139257550	130659091	32	197168	139027518	TAH_INV
109577625	1	TAHSILAT	2022-01-03 10:31:55	2022-01-03 10:31:55	101	251522	662	160	662	\N	0	197168	91	0	0	662	0	662	1	136283	1	662	202112	2022-01-03 10:31:55	11187	109577625	51407277	16	197168	109425605	TAH_INV
140028435	1	TAHSILAT	2025-04-28 07:14:40	2025-04-28 07:14:40	101	251522	2582	160	2582	\N	0	197168	91	0	0	2582	0	2582	1	136283	1	2582	202504	2025-04-28 07:14:40	17164	140028435	131108755	32	197168	139890369	TAH_INV
140887046	1	TAHSILAT	2025-05-28 12:29:25	2025-05-28 12:29:25	101	251522	1581	160	1581	\N	0	197168	91	0	0	1581	0	1581	1	136283	1	1581	202505	2025-05-28 12:29:25	17164	140887046	131546664	32	197168	140727243	TAH_INV
141724764	1	TAHSILAT	2025-06-29 16:54:30	2025-06-29 16:54:30	101	251522	316	160	316	\N	0	197168	91	0	0	316	0	316	1	136283	1	316	202506	2025-06-29 16:54:30	17164	141724764	131973128	32	197168	141543556	TAH_INV
110500492	1	TAHSILAT	2022-02-07 12:19:35	2022-02-07 12:19:35	101	251522	1135	160	1135	\N	0	197168	91	0	0	1135	0	1135	1	136283	1	1135	202201	2022-02-07 12:19:35	11187	110500492	51825140	16	197168	110275254	TAH_INV
142386130	1	TAHSILAT	2025-07-23 10:44:31	2025-07-23 10:44:31	101	251522	248	160	248	\N	0	197168	91	0	0	248	0	248	1	136283	1	248	202507	2025-07-23 10:44:31	17164	142386130	132382481	32	197168	142382641	TAH_INV
143383371	1	TAHSILAT	2025-08-29 09:51:33	2025-08-29 09:51:33	101	251522	267	160	267	\N	0	197168	91	0	0	267	0	267	1	136283	1	267	202508	2025-08-29 09:51:33	17164	143383371	132829119	32	197168	143222716	TAH_INV
111260965	1	TAHSILAT	2022-03-07 10:55:09	2022-03-07 10:55:09	101	251522	966	160	966	\N	0	197168	91	0	0	966	0	966	1	136283	1	966	202202	2022-03-07 10:55:09	11187	111260965	52209714	16	197168	111016285	TAH_INV
144257307	1	TAHSILAT	2025-09-28 19:55:25	2025-09-28 19:55:25	101	251522	244	160	244	\N	0	197168	91	0	0	244	0	244	1	136283	1	244	202509	2025-09-28 19:55:25	10742	144257307	133249068	32	197168	144022195	TAH_INV
145117378	1	TAHSILAT	2025-10-28 22:09:58	2025-10-28 22:09:58	101	251522	1231	160	1231	\N	0	197168	91	0	0	1231	0	1231	1	136283	1	1231	202510	2025-10-28 22:09:58	17164	145117378	133709797	32	197168	144923960	TAH_INV
111955638	1	TAHSILAT	2022-04-04 10:34:53	2022-04-04 10:34:53	101	251522	1089	160	1089	\N	0	197168	91	0	0	1089	0	1089	1	136283	1	1089	202203	2022-04-04 10:34:53	11187	111955638	52603727	16	197168	111782800	TAH_INV
146013509	1	TAHSILAT	2025-11-28 20:21:34	2025-11-28 20:21:34	101	251522	2251	160	2251	\N	0	197168	91	0	0	2251	0	2251	1	136283	1	2251	202511	2025-11-28 20:21:34	17164	146013509	134179698	32	197168	145833573	TAH_INV
146913732	1	TAHSILAT	2025-12-29 10:52:48	2025-12-29 10:52:48	101	251522	3571	160	3571	\N	0	197168	91	0	0	3571	0	3571	1	136283	1	3571	202512	2025-12-29 10:52:48	17164	146913732	134615775	32	197168	146685704	TAH_INV
112676562	1	TAHSILAT	2022-05-05 10:37:18	2022-05-05 10:37:18	101	251522	747	160	747	\N	0	197168	91	0	0	747	0	747	1	136283	1	747	202204	2022-05-05 10:37:18	11187	112676562	53001920	16	197168	112538887	TAH_INV
147781422	1	TAHSILAT	2026-01-28 12:29:52	2026-01-28 12:29:52	101	251522	5762	160	5762	\N	0	197168	91	0	0	5762	0	5762	1	136283	1	5762	202601	2026-01-28 12:29:52	17387	147781422	135070146	32	197168	147588523	TAH_INV
148702200	1	TAHSILAT	2026-02-28 12:44:58	2026-02-28 12:44:58	101	251522	4826	160	4826	\N	0	197168	91	0	0	4826	0	4826	1	136283	1	4826	202602	2026-02-28 12:44:58	17164	148702200	135542191	32	197168	148499515	TAH_INV
149424352	1	TAHSILAT	2026-03-23 17:40:06	2026-03-23 17:40:06	101	251522	4422	160	4422	\N	0	197168	91	0	0	4422	0	4422	1	136283	1	4422	202603	2026-03-23 17:40:06	17164	149424352	135986508	32	197168	149349692	TAH_INV
114266767	1	TAHSILAT	2022-07-04 09:51:12	2022-07-04 09:51:12	101	251522	138	160	138	\N	0	197168	91	0	0	138	0	138	1	136283	1	138	202206	2022-07-04 09:51:12	11187	114266767	53785786	16	197168	114044960	TAH_INV
113569997	1	TAHSILAT	2022-06-07 09:48:46	2022-06-07 09:48:46	101	251522	432	160	432	\N	0	197168	91	0	0	432	0	432	1	136283	1	432	202205	2022-06-07 09:48:46	11187	113569997	53412028	16	197168	113322123	TAH_INV
150359999	1	TAHSILAT	2026-04-24 11:41:00	2026-04-24 11:41:00	101	251522	5113	160	5113	\N	0	197168	91	0	0	5113	0	5113	1	136283	1	5113	202604	2026-04-24 11:41:00	17164	150359999	136479988	32	197168	150323602	TAH_INV
115139352	1	TAHSILAT	2022-08-08 09:56:18	2022-08-08 09:56:18	101	251522	177	160	177	\N	0	197168	91	0	0	177	0	177	1	136283	1	177	202207	2022-08-08 09:56:18	11187	115139352	54200610	16	197168	114850744	TAH_INV
151426483	1	TAHSILAT	2026-06-01 11:11:17	2026-06-01 11:11:17	101	251522	3964	160	3964	\N	0	197168	91	0	0	3964	0	3964	1	136283	1	3964	202605	2026-06-01 11:11:17	17164	151426483	136954249	16	197168	151205685	TAH_INV
152358356	1	TAHSILAT	2026-07-02 08:12:44	2026-07-02 08:12:44	101	251522	731	160	731	\N	0	197168	91	0	0	731	0	731	1	136283	1	731	202606	2026-07-02 08:12:44	17308	152358356	137397123	16	197168	152086341	TAH_INV
115783563	1	TAHSILAT	2022-09-02 09:47:28	2022-09-02 09:47:28	101	251522	128	160	128	\N	0	197168	91	0	0	128	0	128	1	136283	1	128	202208	2022-09-02 09:47:28	17119	115783563	54572476	16	197168	115573544	TAH_INV
116577313	1	TAHSILAT	2022-10-03 09:48:26	2022-10-03 09:48:26	101	251522	149	160	149	\N	0	197168	91	0	0	149	0	149	1	136283	1	149	202209	2022-10-03 09:48:26	17119	116577313	54975698	16	197168	116352161	TAH_INV
117483536	1	TAHSILAT	2022-11-05 07:05:04	2022-11-05 07:05:04	101	251522	627	160	627	\N	0	197168	91	0	0	627	0	627	1	136283	1	627	202210	2022-11-05 07:05:04	10800	117483536	55453829	32	197168	117280400	TAH_INV
118078284	1	TAHSILAT	2022-11-25 18:12:13	2022-11-25 18:12:13	101	251522	908	160	908	\N	0	197168	91	0	0	908	0	908	1	136283	1	908	202211	2022-11-25 18:12:13	17155	118078284	55849515	32	197168	118040451	TAH_INV
118821146	1	TAHSILAT	2022-12-23 10:23:29	2022-12-23 10:23:29	101	251522	1436	160	1436	\N	0	197168	91	0	0	1436	0	1436	1	136283	1	1436	202212	2022-12-23 10:23:29	17164	118821146	56239858	32	197168	118804401	TAH_INV
119724324	1	TAHSILAT	2023-01-26 14:39:49	2023-01-26 14:39:49	101	251522	1804	160	1804	\N	0	197168	91	0	0	1804	0	1804	1	136283	1	1804	202301	2023-01-26 14:39:49	17164	119724324	56675008	32	197168	119640357	TAH_INV
120478556	1	TAHSILAT	2023-02-23 09:52:09	2023-02-23 09:52:09	101	251522	2183	160	2183	\N	0	197168	91	0	0	2183	0	2183	1	136283	1	2183	202302	2023-02-23 09:52:09	17164	120478556	57096677	32	197168	120468886	TAH_INV
121404089	1	TAHSILAT	2023-03-30 10:09:11	2023-03-30 10:09:11	101	251522	1626	160	1626	\N	0	197168	91	0	0	1626	0	1626	1	136283	1	1626	202303	2023-03-30 10:09:11	17164	121404089	57532168	32	197168	121335613	TAH_INV
54474468	1	TAHSILAT	2010-06-21 00:00:00	2010-06-21 00:00:00	101	251522	25	160	25	\N	0	197168	91	0	0	25	0	25	1	136283	1	25	201006	2010-06-21 00:00:00	10001	54474468	9391529	4	197168	16354161	TAH_INV
49670530	1	TAHSILAT	2010-08-25 00:00:00	2010-08-25 00:00:00	101	251522	55	160	55	\N	0	197168	91	0	0	55	0	55	1	136283	1	55	201008	2010-08-25 00:00:00	10001	49670530	9566850	33	197168	16531261	TAH_INV
48165458	1	TAHSILAT	2009-10-02 00:00:00	2009-10-02 00:00:00	101	251522	25	160	25	\N	0	197168	91	0	0	25	0	25	1	136283	1	25	200909	2009-10-02 00:00:00	10001	48165458	7898599	7	197168	14852598	TAH_INV
39125301	1	TAHSILAT	2009-10-27 00:00:00	2009-10-27 00:00:00	101	251522	25	160	25	\N	0	197168	91	0	0	25	0	25	1	136283	1	25	200910	2009-10-27 00:00:00	10001	39125301	8074318	7	197168	15030009	TAH_INV
58521041	1	TAHSILAT	2009-12-07 00:00:00	2009-12-07 00:00:00	101	251522	110	160	110	\N	0	197168	91	0	0	110	0	110	1	136283	1	110	200911	2009-12-07 00:00:00	10001	58521041	8236673	7	197168	15193520	TAH_INV
54083000	1	TAHSILAT	2009-08-14 00:00:00	2009-08-14 00:00:00	101	251522	30	160	30	\N	0	197168	91	0	0	30	0	30	1	136283	1	30	200907	2009-08-14 00:00:00	10001	54083000	7745970	7	197168	14698308	TAH_INV
48179931	1	TAHSILAT	2010-03-24 00:00:00	2010-03-24 00:00:00	101	251522	395	160	395	\N	0	197168	91	0	0	395	0	395	1	136283	1	395	201002	2010-03-24 00:00:00	10001	48179931	8724588	4	197168	15683689	TAH_INV
49285824	1	TAHSILAT	2010-01-18 00:00:00	2010-01-18 00:00:00	101	251522	235	160	235	\N	0	197168	91	0	0	235	0	235	1	136283	1	235	200912	2010-01-18 00:00:00	10001	49285824	8375884	7	197168	15333439	TAH_INV
39359980	1	TAHSILAT	2010-01-28 00:00:00	2010-01-28 00:00:00	101	251522	250	160	250	\N	0	197168	91	0	0	250	0	250	1	136283	1	250	201001	2010-01-28 00:00:00	10001	39359980	8574356	7	197168	15532829	TAH_INV
50400423	1	TAHSILAT	2010-04-16 00:00:00	2010-04-16 00:00:00	101	251522	280	160	280	\N	0	197168	91	0	0	280	0	280	1	136283	1	280	201003	2010-04-16 00:00:00	10001	50400423	8916518	5	197168	15876450	TAH_INV
51141327	1	TAHSILAT	2010-04-28 00:00:00	2010-04-28 00:00:00	101	251522	225	160	225	\N	0	197168	91	0	0	225	0	225	1	136283	1	225	201004	2010-04-28 00:00:00	10001	51141327	9066923	7	197168	16027508	TAH_INV
51886029	1	TAHSILAT	2010-06-21 00:00:00	2010-06-21 00:00:00	101	251522	85	160	85	\N	0	197168	91	0	0	85	0	85	1	136283	1	85	201005	2010-06-21 00:00:00	10001	51886029	9232876	4	197168	16194265	TAH_INV
92889228	1	TAHSILAT	2020-02-13 13:20:30	2020-02-13 13:20:30	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:20:30	11096	92889228	42478484	32	197168	92309497	TAH_INV
92889229	1	TAHSILAT	2020-02-13 13:20:31	2020-02-13 13:20:31	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:20:31	11096	92889229	42478485	32	197168	92309498	TAH_INV
92889230	1	TAHSILAT	2020-02-13 13:20:31	2020-02-13 13:20:31	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:20:31	11096	92889230	42478486	32	197168	92309500	TAH_INV
92890510	1	TAHSILAT	2020-02-13 13:52:15	2020-02-13 13:52:15	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:52:15	11096	92890510	42478493	32	197168	92309509	TAH_INV
92890784	1	TAHSILAT	2020-02-13 13:56:16	2020-02-13 13:56:16	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:56:16	11096	92890784	42478494	32	197168	92309510	TAH_INV
92890785	1	TAHSILAT	2020-02-13 13:56:17	2020-02-13 13:56:17	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:56:17	11096	92890785	42478495	32	197168	92309514	TAH_INV
92890870	1	TAHSILAT	2020-02-13 13:56:17	2020-02-13 13:56:17	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:56:17	11096	92890870	42478496	32	197168	92309516	TAH_INV
92890788	1	TAHSILAT	2020-02-13 13:56:18	2020-02-13 13:56:18	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:56:18	11096	92890788	42478497	32	197168	92309517	TAH_INV
92890985	1	TAHSILAT	2020-02-13 14:00:24	2020-02-13 14:00:24	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 14:00:24	11096	92890985	42478498	32	197168	92309521	TAH_INV
92890790	1	TAHSILAT	2020-02-13 13:56:19	2020-02-13 13:56:19	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:56:19	11096	92890790	42478499	32	197168	92309523	TAH_INV
92891063	1	TAHSILAT	2020-02-13 14:00:25	2020-02-13 14:00:25	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 14:00:25	11096	92891063	42478500	32	197168	92309524	TAH_INV
92891064	1	TAHSILAT	2020-02-13 14:00:26	2020-02-13 14:00:26	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 14:00:26	11096	92891064	42478501	32	197168	92309525	TAH_INV
92891065	1	TAHSILAT	2020-02-13 14:00:27	2020-02-13 14:00:27	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 14:00:27	11096	92891065	42478502	32	197168	92309526	TAH_INV
92857035	1	TAHSILAT	2020-02-12 11:16:23	2020-02-12 11:16:23	101	251522	3.78	160	3.78	\N	0	197168	91	0	0	3.78	0	3.78	1	136283	1	3.78	202001	2020-02-12 11:16:23	11096	92857035	42478467	32	197168	92309468	TAH_INV
92857311	1	TAHSILAT	2020-02-12 11:19:01	2020-02-12 11:19:01	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-12 11:19:01	11096	92857311	42478468	32	197168	92309473	TAH_INV
