LOG_ID	REASON	SEVERITY	PAY_LREF	MAIN_LREF	ACCOUNT_ID	AGREEMENT_ID	ACTION_TYPE_ID	PAYABLETOTAL	PAID_AMT	DETAIL	OV_KIND
1	NO_XREF	WARN	58944443	\N	11881154	197168	5	15	\N	Ortak INCOME_ID yok - CROSSREF/PAID uygulanmadi (PAY)	TAH_LOG
2	PAY_CANCELED	INFO	109510236	109425605	51407277	197168	32	662	\N	ACTION_TYPE=9 makbuz eslesmesi - CANCELED=1	TAH_LOG
